Key,ShortKey,Source,Row,Module,Field,Role,CN,EN
State_65360_Desc,aZfi,z状态表_State_A.csv,2013,State,Desc,,队伍唯一：装备者造成的基础伤害提高 <WeaponEffect_Num:[StateArg1]%>。战斗开始时，装备者获得 25 层「冰雪」，装备者打出卡牌后获得 2 点狂气并移除 1 层。「冰雪」被完全移除后，装备者获得 <WeaponEffect_Num:[StateArg2]%> 暴击率。,"The wielder's Base DMG +<WeaponEffect_Num:[StateArg1]%>.\nThe wielder begins each battle with 25 stacks of ""Snow."" Whenever one of their cards is played, they consume 1 stack of ""Snow"" and gain <Energy:2> Aliemus.\nWhen no ""Snow"" remains, the wielder's Crit. Rate +<WeaponEffect_Num:[StateArg2]%>."
State_65360_WeaponDesc,aZfk,z状态表_State_A.csv,2013,State,WeaponDesc,,装备者造成的基础伤害提高 <WeaponEffect_Num:[StateArg1]%>。战斗开始时，装备者获得 25 层「冰雪」，装备者打出卡牌后获得 2 点狂气并移除 1 层。「冰雪」被完全移除后，装备者获得 <WeaponEffect_Num:[StateArg2]%> 暴击率(当前剩余 [DescArg1] 层冰雪),"The wielder's Base DMG +<WeaponEffect_Num:[StateArg1]%>.\nThe wielder begins each battle with 25 stacks of ""Snow."" Whenever one of their cards is played, they consume 1 stack of ""Snow"" and gain <Energy:2> Aliemus.\nWhen no ""Snow"" remains, the wielder's Crit. Rate +<WeaponEffect_Num:[StateArg2]%>.\n([DescArg1] Snow remains.)"
Item_56642_Name,aEgN,d道具_Item_A.csv,445,Item,Name,,真理之门,Gateway of Truth
State_66893_Desc,aZlY,z状态表_State_A.csv,3725,State,Desc,,队伍唯一：战斗开始后，获得等同于装备者 <WeaponEffect_Num:[StateArg1]%> 银钥充能的银钥能量。每场战斗首次释放钥令后，重复一次该效果。,"At the start of battle, gain Keyflare equal to <WeaponEffect_Num:[StateArg1]%> of the wielder's Keyflare Regen.\nRepeat this effect the first time you unleash a Posse each battle."
State_66893_WeaponDesc,aZma,z状态表_State_A.csv,3725,State,WeaponDesc,,战斗开始后，获得 <WeaponEffect_Num:[DescArg1]> 点银钥能量。每场战斗首次释放钥令后，重复一次该效果。,"At the start of battle, gain <WeaponEffect_Num:[DescArg1]> Keyflare.\nRepeat this effect the first time you unleash a Posse each battle."
Item_56637_Name,aEgt,d道具_Item_A.csv,447,Item,Name,,牧羊人的手杖,Shepherd's Staff
State_70832_Desc,aZIH,z状态表_State_A.csv,1994,State,Desc,,队伍唯一：战斗开始时，装备者获得等同于 <WeaponEffect_Num:[StateArg1]%> 装备者狂气回充的狂气。装备者每场战斗首次释放狂气爆发后，重复一次该效果。,"At the start of battle, the wielder gains Aliemus equal to <WeaponEffect_Num:[StateArg1]%> of their Aliemus Regen.\nRepeat this effect the first time the wielder Exalts each battle."
State_70832_WeaponDesc,aZIJ,z状态表_State_A.csv,1994,State,WeaponDesc,,战斗开始时，装备者获得等同于 <WeaponEffect_Num:[StateArg1]%> 装备者狂气回充的狂气（<WeaponEffect_Num:[DescArg1]>）。装备者每场战斗首次释放狂气爆发后，重复一次该效果。,"At the start of battle, the wielder gains <WeaponEffect_Num:[DescArg1]> Aliemus (<WeaponEffect_Num:[StateArg1]%> of their Aliemus Regen).\nRepeat this effect the first time the wielder Exalts each battle."
Item_68682_Name,aEWR,d道具_Item_A.csv,446,Item,Name,,青石王座,Blue Stone Throne
State_70031_Desc,aZAf,z状态表_State_A.csv,2000,State,Desc,,队伍唯一：战斗开始时，赋予抽牌堆中装备者所有算力消耗大于等于 3 的指令卡「不朽支配」效果：此卡牌拥有「保留」，打出后所有唤醒体临时暴击率提高 <WeaponEffect_Num:[StateArg1]%> 并移除「不朽支配」。若当前界域为深海，「不朽支配」移除后获得 1 点算力。,"The wielder's Command Cards with Arithmetica Cost 3 or greater begin each battle with the ""Undying Reign"" effect;\nCards with ""Undying Reign"" have <RetainIconKeywords:Retain>. When you play them, remove ""Undying Reign,"" all Awakeners gain +<WeaponEffect_Num:[StateArg1]%> Temporary Crit. Rate, and if the Realm includes Aequor, gain 1 Arithmetica."
State_70031_WeaponDesc,aZAh,z状态表_State_A.csv,2000,State,WeaponDesc,,战斗开始时，赋予抽牌堆中装备者所有算力消耗大于等于 3 的指令卡「不朽支配」效果：此卡牌拥有「保留」，打出后所有唤醒体临时暴击率提高 <WeaponEffect_Num:[StateArg1]%> 并移除「不朽支配」。若当前界域为深海，「不朽支配」移除后获得 1 点算力。,"The wielder's Command Cards with Arithmetica Cost 3 or greater begin each battle with the ""Undying Reign"" effect;\nCards with ""Undying Reign"" have <RetainIconKeywords:Retain>. When you play them, remove ""Undying Reign,"" all Awakeners gain +<WeaponEffect_Num:[StateArg1]%> Temporary Crit. Rate, and if the Realm includes Aequor, gain 1 Arithmetica."
Item_68683_Name,aEWV,d道具_Item_A.csv,448,Item,Name,,魔女宽檐帽,Witch's Wide-brimmed Hat
State_74847_Desc,aZZh,z状态表_State_A.csv,1991,State,Desc,,队伍唯一：装备者每回合使用的第一张指令卡造成的基础伤害提高 <WeaponEffect_Num:[StateArg1]%>。若其进入了超维空间，装备者获得 <WeaponEffect_Num:[StateArg2]> 点狂气。,"The Base DMG of the wielder's first Command Card each turn +<WeaponEffect_Num:[StateArg1]%>.\nThe first time one of the wielder's cards enters Ultra Space each turn, they gain <WeaponEffect_Num:[StateArg2]> Aliemus."
State_74847_WeaponDesc,aZZj,z状态表_State_A.csv,1991,State,WeaponDesc,,装备者每回合使用的第一张指令卡造成的基础伤害提高 <WeaponEffect_Num:[StateArg1]%>。若其进入了超维空间，装备者获得 <WeaponEffect_Num:[StateArg2]> 点狂气。,"The Base DMG of the wielder's first Command Card each turn +<WeaponEffect_Num:[StateArg1]%>.\nThe first time one of the wielder's cards enters Ultra Space each turn, they gain <WeaponEffect_Num:[StateArg2]> Aliemus."
Item_68689_Name,aEXh,d道具_Item_A.csv,449,Item,Name,,催眠灵摆,Hypnotic Pendulum
State_80174_Desc,btaF,z状态表_State_A.csv,1979,State,Desc,,队伍唯一:装备者银钥充能提高 <WeaponEffect_Num:[StateArg1]%>。首场战斗开始后，对所有敌人施加 1 层虚弱和易伤。,"The wielder's Keyflare Regen +<WeaponEffect_Num:[StateArg1]%>.\nAt the start of the investigation's first battle, inflict 1 stack of <WeaknessIconKeywords:Weakness> and <VulnerabilityIconKeywords:Vulnerable> on all enemies."
State_80174_WeaponDesc,btaH,z状态表_State_A.csv,1979,State,WeaponDesc,,装备者银钥充能提高 <WeaponEffect_Num:[DescArg1]>。首场战斗开始后，对所有敌人施加 1 层虚弱和易伤。,"The wielder's Keyflare Regen +<WeaponEffect_Num:[DescArg1]>.\nAt the start of the investigation's first battle, inflict 1 stack of <WeaknessIconKeywords:Weakness> and <VulnerabilityIconKeywords:Vulnerable> on all enemies."
Item_95674_Name,bzUu,d道具_Item_A.csv,452,Item,Name,,珍馐,Macabre Delicacies
State_95964_Desc,bzZK,z状态表_State_A.csv,1955,State,Desc,,队伍唯一：装备者造成的基础伤害提高 <WeaponEffect_Num:[StateArg1]%>。若当前界域为「血肉」，装备者击杀敌方时积攒装备者攻击力 <WeaponEffect_Num:[StateArg2]%> 的猩红熔炉。,"The wielder's Base DMG +<WeaponEffect_Num:[StateArg1]%>.\nWhenever the wielder kills an enemy, accumulate Crimson Furnace equal to <WeaponEffect_Num:[StateArg2]%> of the wielder's ATK."
State_95964_WeaponDesc,bzZL,z状态表_State_A.csv,1955,State,WeaponDesc,,装备者造成的基础伤害提高 <WeaponEffect_Num:[StateArg1]%>。若当前界域为「血肉」，装备者击杀敌方时积攒 <WeaponEffect_Num:[DescArg1]> 点猩红熔炉。,"The wielder's Base DMG +<WeaponEffect_Num:[StateArg1]%>.\nWhenever the wielder kills an enemy, accumulate <WeaponEffect_Num:[DescArg1]> Crimson Furnace."
Item_78878_Name,aFKZ,d道具_Item_A.csv,450,Item,Name,,海上领航者,Navigator at Sea
State_84255_Desc,bvQx,z状态表_State_A.csv,1973,State,Desc,,队伍唯一：战斗开始时，获得等同于装备者防御力 <WeaponEffect_Num:[StateArg1]%> 的护盾。触发死亡抵抗后，下回合开始时再次触发该效果。,"At the start of battle, gain Shield equal to <WeaponEffect_Num:[StateArg1]%> of the wielder's DEF.\nWhenever <DeathResistanceIconKeywords:Death Resistance> triggers, repeat this effect at the start of your next turn."
State_84255_WeaponDesc,bvQz,z状态表_State_A.csv,1973,State,WeaponDesc,,战斗开始时，获得 <WeaponEffect_Num:[Block:DescArg1]> 点护盾。触发死亡抵抗后，下回合开始时再次触发该效果。,"At the start of battle, gain <WeaponEffect_Num:[Block:DescArg1]> Shield.\nWhenever <DeathResistanceIconKeywords:Death Resistance> triggers, repeat this effect at the start of your next turn."
Item_78871_Name,aFKx,d道具_Item_A.csv,451,Item,Name,,孤羽,Lone Feather
State_90221_Desc,bxPj,z状态表_State_A.csv,1957,State,Desc,,队伍唯一：装备者造成的护盾提高 <WeaponEffect_Num:[StateArg1]%>，回合结束时获得装备者防御力 <WeaponEffect_Num:[StateArg2]%> 的护盾，每回合提高防御力的 2％。,"Shield generated by the wielder +<WeaponEffect_Num:[StateArg1]%>.\nAt the end of each turn, gain Shield equal to <WeaponEffect_Num:[StateArg2]%> of the wielder's DEF, which increases by 2% of DEF per turn."
State_90221_WeaponDesc,bxPk,z状态表_State_A.csv,1957,State,WeaponDesc,,装备者造成的护盾提高 <WeaponEffect_Num:[StateArg1]%>，回合结束时获得 <WeaponEffect_Num:[Block:DescArg1]> 点护盾。,"Shield generated by the wielder +<WeaponEffect_Num:[StateArg1]%>.\nAt turn end, gain <WeaponEffect_Num:[Block:DescArg1]> Shield."
Item_78884_Name,aFLx,d道具_Item_A.csv,455,Item,Name,,圣子尊容,The Divus' Visage
State_117779_Desc,bIFz,z状态表_State_A.csv,1935,State,Desc,,队伍唯一：超维回合装备者获得 3 层「心火」，装备者本回合打出指令卡时消耗 1 层，使其最终伤害和护盾提高 <WeaponEffect_Num:[StateArg1]%>。,"Whenever an Ultra Round begins, the wielder gains 3 stacks of ""Alight,"" which clear at end of turn.\nWhen one of the wielder's Command Cards is played, consume 1 ""Alight,"" and its Final DMG & Shield +<WeaponEffect_Num:[StateArg1]%>."
State_117779_WeaponDesc,bIFA,z状态表_State_A.csv,1935,State,WeaponDesc,,超维回合装备者获得 3 层「心火」，装备者本回合打出指令卡时消耗 1 层，使其最终伤害和护盾提高 <WeaponEffect_Num:[StateArg1]%>。,"Whenever an Ultra Round begins, the wielder gains 3 stacks of ""Alight,"" which clear at end of turn.\nWhen one of the wielder's Command Cards is played, consume 1 ""Alight,"" and its Final DMG & Shield +<WeaponEffect_Num:[StateArg1]%>."
Item_78885_Name,aFLB,d道具_Item_A.csv,453,Item,Name,,迫近的太阳,Impending Sun
State_98444_Desc,bCbj,z状态表_State_A.csv,1947,State,Desc,,队伍唯一：装备者造成的基础伤害提高 <WeaponEffect_Num:[StateArg1]%>。打出 5 张装备者的指令卡后，装备者获得 <WeaponEffect_Num:[StateArg2]%> 临时暴击率。该效果每回合只能触发 1 次。,"The wielder's Base DMG +<WeaponEffect_Num:[StateArg1]%>.\nAfter playing 5 of the wielder's Command Cards during a single turn, the wielder's Crit. Rate +<WeaponEffect_Num:[StateArg2]%> this turn."
State_98444_WeaponDesc,bCbk,z状态表_State_A.csv,1947,State,WeaponDesc,,装备者造成的基础伤害提高 <WeaponEffect_Num:[StateArg1]%>。打出 5 张装备者的指令卡后，装备者获得 <WeaponEffect_Num:[StateArg2]%> 临时暴击率，该效果每回合只能触发 1 次(当前已打出 [DescArg1]/5 张)。,"The wielder's Base DMG +<WeaponEffect_Num:[StateArg1]%>.\nAfter playing ([DescArg1]/5) of the wielder's Command Cards during a single turn, the wielder's Crit. Rate +<WeaponEffect_Num:[StateArg2]%> this turn."
Item_78874_Name,aFKJ,d道具_Item_A.csv,454,Item,Name,,渴求的画笔,Thirsting Brush
State_100307_Desc,bCuM,z状态表_State_A.csv,1942,State,Desc,,队伍唯一：装备者释放狂气爆发后获得 1 层「共创」，本回合内下次其他唤醒体的狂气爆发能够消耗「共创」，使该次狂气爆发暴击率提高 <WeaponEffect_Num:[StateArg1]%>，并使消耗「共创」的唤醒体获得装备者狂气回充 <WeaponEffect_Num:[StateArg1]%> 的狂气。,"After the wielder Exalts, they gain ""Collaboration,"" which clears at end of turn.\nWhen another Awakener Exalts, they consume ""Collaboration,"" and the Crit. Rate of that Exalt +<WeaponEffect_Num:[StateArg1]%>.\nWhen an Awakener consumes ""Collaboration"" this way, grant them Aliemus equal to <WeaponEffect_Num:[StateArg1]%> the wielder's Aliemus Regen."
State_100307_WeaponDesc,bCuN,z状态表_State_A.csv,1942,State,WeaponDesc,,装备者释放狂气爆发后获得 1 层「共创」，本回合内下次其他唤醒体的狂气爆发能够消耗「共创」，使该次狂气爆发暴击率提高 <WeaponEffect_Num:[StateArg1]%>，并使消耗「共创」的唤醒体获得 <WeaponEffect_Num:[DescArg1]> 点狂气。,"After the wielder Exalts, they gain ""Collaboration,"" which clears at end of turn.\nWhen another Awakener Exalts, they consume ""Collaboration,"" and the Crit. Rate of that Exalt +<WeaponEffect_Num:[StateArg1]%>.\nWhen an Awakener consumes ""Collaboration"" this way, grant them <WeaponEffect_Num:[DescArg1]> Aliemus."
Item_97317_Name,bARI,d道具_Item_A.csv,456,Item,Name,,蓝环毒素,Blue-Ringed Toxin
State_121006_Desc,bKBl,z状态表_State_A.csv,1978,State,Desc,,队伍唯一：装备者银钥充能、狂气爆发造成的最终伤害、护盾提高 <WeaponEffect_Num:[StateArg1]%>。,"The wielder's Keyflare Regen, the Final DMG dealt by their Exalt, and Shield gained from their Exalt each +<WeaponEffect_Num:[StateArg1]%>."
State_121006_WeaponDesc,bKBm,z状态表_State_A.csv,1978,State,WeaponDesc,,装备者银钥充能、狂气爆发造成的最终伤害、护盾提高 <WeaponEffect_Num:[StateArg1]%>。,"The wielder's Keyflare Regen, the Final DMG dealt by their Exalt, and Shield gained from their Exalt each +<WeaponEffect_Num:[StateArg1]%>."
Item_94443_Name,byBX,d道具_Item_A.csv,457,Item,Name,,理智明灯,Light of Intellect
State_123520_Desc,bLTg,z状态表_State_A.csv,1921,State,Desc,,队伍唯一：每回合首次释放钥令后 <WeaponEffect_Num:[StateArg1]>% 概率抽 1 张装备者的「打击」。,"The first time you unleash a Posse each turn, there is a <WeaponEffect_Num:[StateArg1]%> chance to draw one of the wielder's Strike Commands at random."
State_123520_WeaponDesc,bMeq,z状态表_State_A.csv,1921,State,WeaponDesc,,每回合首次释放钥令后 <WeaponEffect_Num:[StateArg1]>% 概率抽 1 张装备者的「打击」。,"The first time you unleash a Posse each turn, there is a <WeaponEffect_Num:[StateArg1]%> chance to draw one of the wielder's Strike Commands at random."
Item_125136_Name,bMVN,d道具_Item_A.csv,458,Item,Name,,玉兰之饵,Magnolia's Lure
State_126927_Desc,bOlQ,z状态表_State_A.csv,1905,State,Desc,,队伍唯一：装备者造成的固定中毒和触发中毒效果提高 <WeaponEffect_Num:[StateArg1]%>。装备者每回合首次触发「共振」时获得 <WeaponEffect_Num:[StateArg2]> 点狂气。,"Fixed-value <IntoxicationIconKeywords:Poison> inflicted and <IntoxicationIconKeywords:Poison> DMG triggered by the wielder each +<WeaponEffect_Num:[StateArg1]%>.\nThe first time the wielder triggers <ResonanceKeywords:Resonance> each turn, they gain <WeaponEffect_Num:[StateArg2]> Aliemus."
State_126927_WeaponDesc,bOvy,z状态表_State_A.csv,1905,State,WeaponDesc,,装备者造成的固定中毒和触发中毒效果提高 <WeaponEffect_Num:[StateArg1]%>。装备者每回合首次触发「共振」时获得 <WeaponEffect_Num:[StateArg2]> 点狂气。,"Fixed-value <IntoxicationIconKeywords:Poison> inflicted and <IntoxicationIconKeywords:Poison> DMG triggered by the wielder each +<WeaponEffect_Num:[StateArg1]%>.\nThe first time the wielder triggers <ResonanceKeywords:Resonance> each turn, they gain <WeaponEffect_Num:[StateArg2]> Aliemus."
Item_130727_Name,bPHe,d道具_Item_A.csv,459,Item,Name,,被囚禁的疯狂,Imprisoned Madness
State_131645_Desc,bRsm,z状态表_State_A.csv,1897,State,Desc,,队伍唯一：切换至「怒涛」姿态时，获得等同于当前界域精通 <WeaponEffect_Num:[StateArg1]%> 的临时界域精通，3 回合冷却。,"When you switch to the ""Raging Waves"" stance, gain Temp. <ProficientInRealmsIconKeywords:Realm Mastery> equal to <WeaponEffect_Num:[StateArg1]%> of current <ProficientInRealmsIconKeywords:Realm Mastery>. This effect has a 3-turn cooldown."
State_131645_WeaponDesc,bRsn,z状态表_State_A.csv,1897,State,WeaponDesc,,切换至「怒涛」姿态时，获得 [DescArg2] 点临时界域精通，3 回合冷却(当前剩余 [DescArg1] 回合)。,"When you switch to the ""Raging Waves"" stance, gain <WeaponEffect_Num:[DescArg2]> Temp. <ProficientInRealmsIconKeywords:Realm Mastery>. This effect has a 3-turn cooldown. (Remaining: [DescArg1])"
Item_78877_Name,aFKV,d道具_Item_A.csv,472,Item,Name,,宿命纺轮,Rota Fortunae
State_134313_Desc,bSNW,z状态表_State_A.csv,1961,State,Desc,,队伍唯一：装备者造成的护盾提高 <WeaponEffect_Num:[StateArg1]%>，装备者造成「追击」时 + <WeaponEffect_Num:[StateArg2]%> 临时强效，每回合最多生效 5 次。,"Shield gained from the wielder +<WeaponEffect_Num:[StateArg1]%>.\nAfter the wielder performs a Pursuit, DMG Amplification +<WeaponEffect_Num:[StateArg2]%> this turn, up to 5 times per turn."
State_134313_WeaponDesc,bSNX,z状态表_State_A.csv,1961,State,WeaponDesc,,装备者造成的护盾提高 <WeaponEffect_Num:[StateArg1]%>，装备者造成「追击」时 + <WeaponEffect_Num:[StateArg2]%> 临时强效，每回合最多生效 5 次。,"Shield gained from the wielder +<WeaponEffect_Num:[StateArg1]%>.\nAfter the wielder performs a Pursuit, DMG Amplification +<WeaponEffect_Num:[StateArg2]%> this turn, up to 5 times per turn."
Item_10010_Name,aCJJ,d道具_Item_A.csv,474,Item,Name,,暴食,Gluttony
State_76290_Desc,babA,z状态表_State_A.csv,1781,State,Desc,,队伍唯一：普通战斗结束后，可以选择放弃刻印，生命上限提高 <WeaponEffect_Num:[StateArg1]%>。该效果最多生效 2 次。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: After a battle, you can choose to not engrave an Orison, and instead increase Max HP by <WeaponEffect_Num:[StateArg1]%>. You may do this up to twice per investigation.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
State_76290_WeaponDesc,babC,z状态表_State_A.csv,1781,State,WeaponDesc,,普通战斗结束后，可以选择放弃刻印，生命上限提高 <WeaponEffect_Num:[DescArg1]>。该效果最多生效 2 次。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: After a battle, you can choose to not engrave an Orison, and instead increase Max HP by <WeaponEffect_Num:[DescArg1]>. You may do this up to twice per investigation.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
Item_10009_Name,aCJF,d道具_Item_A.csv,475,Item,Name,,狂乱,Frenzy
State_76283_Desc,babf,z状态表_State_A.csv,1782,State,Desc,,队伍唯一：融痕造物栏变为 3 个，其中一个为诅咒造物。购买诅咒造物后获得 <WeaponEffect_Num:[StateArg1]> 点黑印。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: D-Mark gains a third Relic slot that only sells Cursed Relics. When you purchase a Cursed Relic, receive <WeaponEffect_Num:[StateArg1]> Black Sigils.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
State_76283_WeaponDesc,babh,z状态表_State_A.csv,1782,State,WeaponDesc,,融痕造物栏变为 3 个，其中一个为诅咒造物。购买诅咒造物后获得 <WeaponEffect_Num:[StateArg1]> 点黑印。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: D-Mark has a third Relic slot that only sells Cursed Relics. When you purchase a Cursed Relic, receive <WeaponEffect_Num:[StateArg1]> Black Sigils.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
Item_10008_Name,aCJB,d道具_Item_A.csv,476,Item,Name,,宠爱,Favor
State_76284_Desc,babi,z状态表_State_A.csv,1783,State,Desc,,队伍唯一：关卡开始后，所有唤醒体获得 <WeaponEffect_Num:[StateArg1]> 点狂气。首领战开始后，抽 2 张牌。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: At the start of investigation, grant all Awakeners <WeaponEffect_Num:[StateArg1]> Aliemus. At the start of the Boss Battle, draw 2 cards.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
State_76284_WeaponDesc,babk,z状态表_State_A.csv,1783,State,WeaponDesc,,关卡开始后，所有唤醒体获得 <WeaponEffect_Num:[Energy:StateArg1]> 点狂气。首领战开始后，抽 2 张牌。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: At the start of investigation, grant all Awakeners <WeaponEffect_Num:[Energy:StateArg1]> Aliemus. At the start of the Boss Battle, draw 2 cards.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
Item_10007_Name,aCJx,d道具_Item_A.csv,477,Item,Name,,涌现,Emerge
State_76282_Desc,babc,z状态表_State_A.csv,1784,State,Desc,,队伍唯一：融痕刷新次数 +1 ，刷新价格减少 <WeaponEffect_Num:[StateArg1]> 点黑印。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: The Black Sigil cost to refresh stock at D-Mark Stores reduces by <WeaponEffect_Num:[StateArg1]>, and D-Mark Stores can be refreshed an additional time.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
State_76282_WeaponDesc,babe,z状态表_State_A.csv,1784,State,WeaponDesc,,融痕刷新次数 +1，刷新价格减少 <WeaponEffect_Num:[StateArg1]> 点黑印。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: The Black Sigil cost to refresh stock at D-Mark Stores is reduced by <WeaponEffect_Num:[StateArg1]>, and D-Mark Stores can be refreshed an additional time.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
Item_10006_Name,aCJt,d道具_Item_A.csv,478,Item,Name,,谵妄,Delirium
State_76279_Desc,baaT,z状态表_State_A.csv,1785,State,Desc,,队伍唯一：融痕中觉醒唤醒体的价格降低 <WeaponEffect_Num:[StateArg1]> 点黑印。装备者的灵知觉醒获得固有。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: The Black Sigil cost to Rouse Awakeners at D-Mark Stores reduces by <WeaponEffect_Num:[StateArg1]>. The wielder's Rouse card gains Innate.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
State_76279_WeaponDesc,baaV,z状态表_State_A.csv,1785,State,WeaponDesc,,融痕中觉醒唤醒体的价格降低 <WeaponEffect_Num:[StateArg1]> 点黑印。装备者的灵知觉醒获得固有。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: The Black Sigil cost to Rouse Awakeners at D-Mark Stores is reduced by <WeaponEffect_Num:[StateArg1]>. The wielder's Rouse card has Innate.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
Item_10005_Name,aCJp,d道具_Item_A.csv,479,Item,Name,,呢喃,Whisper
State_76281_Desc,baaZ,z状态表_State_A.csv,1786,State,Desc,,队伍唯一：战斗结束后，狂气最低的唤醒体获得 <WeaponEffect_Num:[StateArg1]> 点狂气。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: At the end of each battle, grant <WeaponEffect_Num:[StateArg1]> Aliemus to the Awakener with the least Aliemus.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
State_76281_WeaponDesc,babb,z状态表_State_A.csv,1786,State,WeaponDesc,,战斗结束后，狂气最低的唤醒体获得 <WeaponEffect_Num:[Energy:StateArg1]> 点狂气。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: At the end of each battle, grant <WeaponEffect_Num:[Energy:StateArg1]> Aliemus to the Awakener with the least Aliemus.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
Item_10004_Name,aCJl,d道具_Item_A.csv,480,Item,Name,,希冀,Hope
State_76278_Desc,brhk,z状态表_State_A.csv,1787,State,Desc,,队伍唯一：每走过一个新的格子，回复 <WeaponEffect_Num:[StateArg1]%> 已损失血量。使用应急灵知体后，所有唤醒体的暴击率和暴击伤害提高 100%。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: Recover <WeaponEffect_Num:[StateArg1]%> of missing HP whenever you move to an unexplored node.\nWhenever you use Emergency Gnosis, all Awakeners gain +100% Crit. Rate & Crit. DMG until end of battle.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
State_76278_WeaponDesc,brhm,z状态表_State_A.csv,1787,State,WeaponDesc,,每走过一个新的格子，回复[StateArg1]% 已损失血量([DescArg1])。使用应急灵知体后，所有唤醒体的暴击率和暴击伤害提高 100%。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: Recover <WeaponEffect_Num:[DescArg1]> (<WeaponEffect_Num:[StateArg1]%> of missing) HP whenever you move to an unexplored node.\nWhenever you use Emergency Gnosis, all Awakeners gain +100% Crit. Rate & Crit. DMG until end of battle.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
Item_10012_Name,aCJR,d道具_Item_A.csv,481,Item,Name,,明悟,Epiphany
State_76285_Desc,babl,z状态表_State_A.csv,1788,State,Desc,,队伍唯一：关卡开始后，获得 <WeaponEffect_Num:[StateArg1]> 点银钥能量。首领战开始后，获得 2 点算力。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: At the start of investigation, gain <WeaponEffect_Num:[StateArg1]> Keyflare. At the start of the Boss Battle's first turn, gain 2 Arithmetica.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
State_76285_WeaponDesc,babn,z状态表_State_A.csv,1788,State,WeaponDesc,,关卡开始后，获得 <WeaponEffect_Num:[StateArg1]> 点银钥能量。首领战开始后，获得 2 点算力。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: At the start of investigation, gain <WeaponEffect_Num:[StateArg1]> Keyflare. At the start of the Boss Battle's first turn, gain 2 Arithmetica.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
Item_10011_Name,aCJN,d道具_Item_A.csv,482,Item,Name,,惩戒,Punishment
State_76277_Desc,baaQ,z状态表_State_A.csv,1789,State,Desc,,队伍唯一：首领战开始后，消耗最多 50 黑印，每消耗 1 点黑印获得 <WeaponEffect_Num:[StateArg1]%> <DeathResistanceIconKeywords: 死亡抵抗>。在星辰篇中，效果改为「使装备者的维度影像造物出现的可能性提高 100％」。,"In ""Faded Legacy"" stages: At the start of the Boss Battle, consume up to 50 Black Sigils, and <DeathResistanceIconKeywords:Death Resistance> increases by +<WeaponEffect_Num:[StateArg1]%> for each Black Sigil consumed this way.\n\nIn ""Astral Reign"" stages: The wielder's Dimensional Image is twice as likely to appear."
